customerID,MonthlyCharges,Contract,Churn,PredictedRisk
2612-RANWT,100.15,Month-to-month,1,0.8552414323477825
5693-PIPCS,99.65,Two year,0,0.2601905823262777
0491-KAPQG,73.7,Month-to-month,0,0.8166447297239523
1925-LFCZZ,50.05,One year,0,0.2858865672986045
8039-EQPIM,60.25,Two year,0,0.03683574385152962
6900-PXRMS,105.75,Month-to-month,1,0.7872285540917795
8707-RMEZH,87.3,One year,0,0.15775257347893384
3346-BRMIS,48.35,Month-to-month,1,0.8252323872168491
3209-ZPKFI,54.25,Month-to-month,0,0.26792328877001687
6479-VDGRK,85.3,Two year,0,0.019357084526784918
9373-WSLOY,50.0,Month-to-month,0,0.5703040553284626
2933-FILNV,24.4,Month-to-month,1,0.724364904165343
3569-JFODW,90.95,Two year,0,0.026640525425641638
9819-FBNSV,72.25,Month-to-month,0,0.6034676644546351
9544-PYPSJ,96.1,Month-to-month,0,0.5011035082648716
1591-XWLGB,19.85,Two year,0,0.007295514485170826
0396-UKGAI,55.3,Month-to-month,0,0.2990882256837686
3243-ZHOHY,20.1,One year,0,0.13639791555026548
5186-EJEGL,69.5,Month-to-month,0,0.4682348751325536
7527-QNRUS,25.15,Two year,0,0.10030184281793979
9986-BONCE,20.95,Month-to-month,1,0.33758242214330486
2722-JMONI,49.55,Month-to-month,1,0.6881410640699459
2203-GHNWN,79.65,Month-to-month,0,0.7310477673371829
3878-AVSOQ,71.25,Month-to-month,0,0.8742847680588975
3258-SYSWS,113.8,Two year,0,0.10615849923256485
5296-PSYVW,24.55,Two year,0,0.014214584309688262
6319-QSUSR,19.7,Month-to-month,0,0.23603200372710417
4083-EUGRJ,20.25,Month-to-month,1,0.3129318790278709
7579-OOPEC,50.15,Month-to-month,1,0.5668118517280919
0512-FLFDW,100.5,One year,0,0.4982663738764338
1771-OADNZ,95.9,Month-to-month,1,0.8207960379040902
0487-CRLZF,74.45,Two year,0,0.09944548774922392
2107-FBPTK,104.1,Month-to-month,0,0.853241702029987
9451-WLYRI,19.05,One year,0,0.03148721515846319
8219-VYBVI,25.0,Two year,0,0.031050410787983776
1991-VOPLL,19.05,Month-to-month,0,0.3108965904902927
9738-QLWTP,81.9,One year,0,0.3158038330570058
1016-DJTSV,69.7,Month-to-month,0,0.8564680429804984
9419-IPPBE,90.15,One year,0,0.4787065137990472
0174-QRVVY,25.35,Two year,0,0.008241014311184664
5699-BNCAS,24.65,Two year,0,0.017320371021752674
2900-PHPLN,19.55,Two year,0,0.012678316396065568
0612-RTZZA,25.25,Month-to-month,1,0.7968920061495057
8106-GWQOK,60.0,Two year,0,0.12035519461178687
8751-EDEKA,89.9,Month-to-month,0,0.59126744438285
6878-GGDWG,19.4,Month-to-month,0,0.14162928906755437
4039-PIMHX,49.8,Two year,0,0.058032043324768814
8450-LUGUK,24.1,Two year,0,0.04363936012762304
3604-WLABM,54.25,Month-to-month,0,0.5015715165012047
0795-GMVQO,109.9,One year,0,0.2510517599864816
2259-OUUSZ,35.5,One year,0,0.45221643792170263
1142-IHLOO,87.55,One year,0,0.368515467200676
6410-LEFEN,45.15,Month-to-month,1,0.5993450830679282
4633-MKHYU,88.4,Month-to-month,0,0.8509988613048035
6257-RJOHI,50.8,Month-to-month,0,0.5593643083459874
1545-JFUML,99.0,Two year,0,0.17498644284607046
3194-ORPIK,84.4,Month-to-month,1,0.5595144476881471
7826-VVKWT,96.55,Two year,0,0.5191099692928786
1353-GHZOS,59.75,One year,0,0.2800120783368279
2587-EKXTS,111.5,Month-to-month,0,0.7077467888554106
5442-BXVND,24.25,Month-to-month,0,0.14198248950304468
8816-VXNZD,75.1,Month-to-month,1,0.885800707451091
9378-FXTIZ,70.15,One year,1,0.2536674112334157
1723-HKXJQ,101.75,Month-to-month,1,0.7879352469002479
7825-GKXMW,45.8,Month-to-month,1,0.664108930563503
9753-OYLBX,20.5,Month-to-month,0,0.3806997476652395
2364-UFROM,70.4,One year,0,0.1590648049785037
6656-JWRQX,30.55,Month-to-month,0,0.6235488669084721
6473-ULUHT,84.9,Month-to-month,0,0.4646089689494683
1240-KNSEZ,20.1,Month-to-month,1,0.47257313471275775
0836-SEYLU,40.65,Month-to-month,1,0.6133989969930526
4433-JCGCG,101.0,Month-to-month,1,0.8198000682499174
3716-BDVDB,69.1,Month-to-month,1,0.8661305881391217
7688-AWMDX,54.5,Two year,0,0.012939268597439445
2842-BCQGE,75.35,Month-to-month,0,0.5911082900359317
7244-QWYHG,44.45,One year,0,0.13050374299506246
5899-MQZZL,75.0,Month-to-month,1,0.7922802704118992
6849-OYAMU,100.0,One year,1,0.41420721971220253
5312-UXESG,98.05,Month-to-month,0,0.675049595107672
9488-HGMJH,71.15,Month-to-month,1,0.8745292748099778
6038-GCYEC,54.15,Month-to-month,1,0.6476079089969508
2150-WLKUW,63.9,One year,0,0.20275176565870648
7159-FVYPK,69.15,Month-to-month,0,0.6521739101215406
7032-LMBHI,64.65,One year,0,0.16988625180148903
1150-WFARN,108.75,Two year,1,0.12583599082928085
6088-BXMRG,98.85,Month-to-month,0,0.7944263434286053
3144-AUDBS,49.15,Month-to-month,1,0.6299064926986665
4821-SJHJV,89.6,Month-to-month,0,0.611856287066734
7346-MEDWM,83.25,Month-to-month,0,0.5504499325130754
1137-DGOWI,70.25,One year,0,0.16250127157412403
5616-PRTNT,19.4,Month-to-month,1,0.31390744830993883
3812-LRZIR,24.5,Two year,0,0.06981608363273181
4818-QIUFN,79.15,Month-to-month,1,0.7714747049748928
9483-GCPWE,20.1,One year,0,0.14917245618746638
4227-OJHAL,73.0,One year,0,0.07648167685083701
9220-CXRSC,61.4,Two year,0,0.013992243937348705
4993-JCRGJ,84.3,Month-to-month,0,0.6560249328206239
9537-JALFH,19.9,Two year,0,0.006545749532661028
6698-OXETB,20.4,Two year,0,0.08960685327876702
2103-ZRXFN,50.75,Month-to-month,0,0.6462333932892024
3724-BSCVH,20.45,One year,0,0.1460496269155962
4877-TSOFF,75.75,One year,0,0.08191929116289941
9209-NWPGU,65.4,One year,0,0.1194420342617399
6961-VCPMC,80.4,Month-to-month,1,0.7114422460535482
7306-YDSOI,59.75,Two year,0,0.019121230111212674
5288-AHOUP,78.5,Month-to-month,0,0.8787624998487242
6688-UZPWD,102.0,Month-to-month,1,0.8889440116683588
0655-YDGFJ,48.95,Month-to-month,0,0.3263597739031926
8468-EHYJA,99.65,Month-to-month,0,0.6556834026551053
6823-SIDFQ,18.25,One year,0,0.08853252394357546
1097-FSPVW,54.55,Month-to-month,0,0.1729394372727112
2839-RFSQE,20.65,Month-to-month,1,0.36994028807376494
8328-SKJNO,40.65,One year,0,0.13053338100172904
7010-ZMVBF,20.45,Month-to-month,0,0.19560161027740314
5201-CBWYG,24.8,One year,0,0.0236565052655646
0968-GSIKN,70.8,Month-to-month,1,0.8098524038486881
1965-DDBWU,89.05,Month-to-month,1,0.7649985888588186
9057-SIHCH,96.6,Month-to-month,1,0.9189545336647406
6352-GIGGQ,88.8,One year,0,0.10187245988222791
3635-QQRQD,20.05,Two year,0,0.014941359068463292
6771-XWBDM,104.5,Month-to-month,1,0.6332578025133416
2897-DOVND,69.8,Month-to-month,0,0.8607126361474868
3082-YVEKW,77.15,Two year,0,0.10781221645696136
0191-EQUUH,35.05,Two year,0,0.07038025172366225
7134-HBPBS,108.1,Two year,0,0.19772348648633026
3489-HHPFY,84.05,Month-to-month,0,0.906673486099369
2926-JEJJC,20.2,One year,0,0.2269100163105698
8601-QACRS,50.6,Month-to-month,1,0.6825701109795766
4950-BDEUX,49.2,Month-to-month,0,0.6121678305834175
5789-LDFXO,24.6,One year,0,0.17825717911494912
0508-OOLTO,71.65,Month-to-month,0,0.8225873498212074
2984-TBYKU,104.9,Two year,0,0.08125695860508791
9822-WMWVG,106.5,Month-to-month,0,0.5645756617379305
2391-SOORI,49.35,Month-to-month,1,0.49703843245713064
9040-KZVWO,75.5,One year,0,0.366218344716165
2645-QTLMB,94.25,Month-to-month,1,0.8815400487821342
4806-HIPDW,68.95,Month-to-month,1,0.8649367891002583
1548-ARAGG,58.5,Month-to-month,0,0.530445345415683
6339-RZCBJ,78.9,Two year,0,0.06887102195240856
4424-TKOPW,93.85,Month-to-month,1,0.9370816304626356
4415-WNGVR,79.2,One year,0,0.45039543969027335
2522-AHJXR,109.45,Month-to-month,0,0.4899617783403201
0412-UCCNP,59.2,Two year,0,0.045516425333558375
1816-FLZDK,29.15,Month-to-month,0,0.6382867573933678
7096-UCLNH,20.05,Month-to-month,0,0.39068507807129976
8443-ZRDBZ,76.05,Month-to-month,1,0.8777162889329689
9136-ALYBR,24.45,Month-to-month,1,0.7776967459176218
4615-PIVVU,66.5,Two year,0,0.06423496371543613
8885-QSQBX,49.55,Month-to-month,0,0.4712437225762881
7479-NITWS,89.35,Month-to-month,1,0.8457692223956879
8617-ENBDS,73.6,Month-to-month,0,0.7972562442166115
9385-NXKDA,82.65,Two year,0,0.05984694598702019
0430-IHCDJ,49.0,Month-to-month,0,0.6947418388864767
2959-MJHIC,80.35,Month-to-month,1,0.8792350418437562
6674-KVJHG,25.2,One year,0,0.26037862535080447
1814-DKOLC,25.45,Month-to-month,0,0.3983789693215412
4201-JMNGR,55.8,Month-to-month,1,0.6676459905720796
9351-HXDMR,110.9,Two year,0,0.15042372261425377
3537-HPKQT,77.75,Month-to-month,0,0.4806535398450319
2129-ALKBS,26.2,Month-to-month,0,0.20078234088486957
5821-MMEIL,19.9,Two year,0,0.013136812953321314
5960-WPXQM,79.05,Month-to-month,1,0.8896762614364857
0684-AOSIH,95.0,Month-to-month,1,0.8706058565711131
8260-NGFNY,25.2,Month-to-month,1,0.7042752473743865
1309-XGFSN,80.85,One year,0,0.313605090319913
1866-RZZQS,98.4,Month-to-month,1,0.8434746422121892
6968-URWQU,56.35,One year,0,0.22024397600003906
4742-TXUEX,19.3,Two year,0,0.015998213402648096
9631-XEYKE,50.4,Month-to-month,0,0.618632221289931
8631-NBHFZ,79.4,Two year,1,0.025188736165532324
1335-MXCSE,55.25,Two year,0,0.03675908248144316
8873-TMKGR,19.1,One year,0,0.08751112429604929
8800-JOOCF,84.05,Month-to-month,0,0.8500454923080942
1469-LBJQJ,105.2,Month-to-month,0,0.6739799447679141
4958-XCBDQ,101.4,Month-to-month,1,0.852120247175637
8337-UPOAQ,89.8,Month-to-month,1,0.9012203127360116
0064-YIJGF,75.75,Month-to-month,0,0.6536882016618837
2386-OWURY,95.3,Month-to-month,0,0.6143502633934257
1725-IQNIY,109.75,Two year,1,0.11437265037463601
0310-VQXAM,19.85,Month-to-month,0,0.3148811589815334
6598-RFFVI,19.3,One year,1,0.22156564202268653
3453-RTHJQ,69.1,Month-to-month,0,0.8470366289349772
6712-OAWRH,91.25,Month-to-month,1,0.8475872148997887
6278-FEPBZ,20.25,Month-to-month,0,0.3064032347576019
4280-DLSHD,54.75,Month-to-month,0,0.5718661779795531
1508-DFXCU,81.45,Month-to-month,0,0.8451331884214687
8614-VGMMV,49.1,Month-to-month,1,0.6842902735860432
7868-BGSZA,80.2,One year,0,0.3454955589336485
2800-QQUSO,100.3,Month-to-month,0,0.7581607120308954
2930-UOTMB,65.25,Month-to-month,1,0.2160995479831036
7973-DZRKH,90.95,Two year,0,0.0644534315777832
5914-DVBWJ,85.45,Month-to-month,1,0.7652705704653754
7698-YFGEZ,20.0,Month-to-month,0,0.3909501131931
2533-QVMSK,94.1,Two year,1,0.22211510965930029
9773-PEQBZ,79.85,Month-to-month,0,0.789061753007678
8644-XLFBW,71.65,Month-to-month,1,0.8768149048419948
0650-BWOZN,73.55,Month-to-month,0,0.7884748605060974
8625-AZYZY,104.65,Month-to-month,1,0.8586543148567967
7785-RDVIG,19.3,Month-to-month,0,0.31942811090703443
9602-WCXPI,20.15,One year,0,0.03561567460999738
2903-YYTBW,44.55,Month-to-month,0,0.6295602160533272
3620-MWJNE,54.45,Month-to-month,0,0.47804346808341347
8573-JGCZW,19.65,One year,0,0.1744573506116024
6837-HAEVO,105.0,Two year,0,0.2732820393343096
6701-YVNQG,88.7,Two year,0,0.046406364139465334
9306-CPCBC,74.25,Month-to-month,1,0.8811205107332774
4304-XUMGI,75.15,Two year,0,0.07674500006247904
9504-YAZWB,20.25,Two year,0,0.01594929890748055
8819-ZBYNA,109.1,Two year,0,0.17171456574467403
6174-NRBTZ,30.75,One year,0,0.14619668994834736
9481-IEBZY,112.9,Month-to-month,0,0.4338517294686273
1833-VGRUM,74.2,Month-to-month,1,0.9021015330909572
6137-NICCO,94.05,Month-to-month,0,0.7985726934651622
9065-ZCPQX,78.85,Two year,0,0.024390709318578268
6402-EJMWF,55.3,Month-to-month,0,0.7021634405088203
3620-EHIMZ,19.35,Two year,0,0.013782185692403559
3213-VVOLG,25.35,Two year,0,0.17613495672095714
6870-ECSHE,20.45,One year,0,0.22107090427094694
8747-UDCOI,19.35,Two year,0,0.009615107447213372
8374-XGEJJ,101.0,Month-to-month,1,0.814217871386133
2656-TABEH,100.2,Month-to-month,1,0.9110332817649022
6946-LMSQS,89.05,One year,1,0.6654091291051711
4626-OZDTJ,78.65,One year,0,0.20125556751777904
9169-BSVIN,74.75,Month-to-month,0,0.6541121137199067
2325-ZUSFD,70.1,One year,1,0.11261861404513203
8194-PEEBY,19.9,One year,0,0.0852166316829722
6872-HXFNF,58.35,One year,0,0.06338164015618475
3932-CMDTD,105.65,One year,1,0.7109853601568501
7714-YXSMB,100.5,Month-to-month,0,0.8050139475188653
8387-UGUSU,20.05,Month-to-month,0,0.21734445214537887
1080-BWSYE,25.65,Two year,0,0.01609328218751153
4039-HEUNW,96.5,Month-to-month,1,0.8462422183064009
1194-HVAIF,95.0,Month-to-month,0,0.7472465035074617
0812-WUPTB,70.85,Month-to-month,1,0.7883614867947558
3594-UVONA,85.95,One year,1,0.23289666918158236
0004-TLHLJ,73.9,Month-to-month,1,0.8491709277632298
1767-TGTKO,45.45,Month-to-month,0,0.6377842775835202
8439-LTUGF,20.0,Month-to-month,0,0.3679593730654495
8805-JNRAZ,49.2,Month-to-month,0,0.5426089264587998
5089-IFSDP,109.45,Two year,1,0.21024026182543357
6418-HNFED,83.25,Two year,0,0.06100671903600054
0206-OYVOC,19.25,Two year,0,0.024376139278193956
7291-CDTMJ,19.65,Month-to-month,0,0.4621275207364186
7128-GGCNO,72.8,Month-to-month,0,0.49281227372477304
0237-YFUTL,109.65,Month-to-month,0,0.5071178721455089
7691-KGKGP,65.0,Month-to-month,0,0.129594577738664
6710-HSJRD,114.1,Month-to-month,0,0.6425274806390402
3675-EQOZA,20.65,Month-to-month,0,0.3362958197108122
0840-DCNZE,86.95,One year,0,0.1276461494080406
1732-FEKLD,94.75,One year,0,0.3828096367039472
9862-KJTYK,25.35,Month-to-month,0,0.5566219456872976
0479-HMSWA,105.45,Two year,0,0.3568328367620078
5854-KSRBJ,25.4,Two year,0,0.008968640917257535
0365-BZUWY,102.55,Month-to-month,0,0.881799576650492
4817-VYYWS,100.2,Month-to-month,1,0.8324963506790091
5701-SVCWR,24.0,Month-to-month,0,0.3900193033244433
3129-AAQOU,25.6,Two year,0,0.06603589435376572
4922-CVPDX,73.5,Two year,0,0.21670325244112365
1396-QWFBJ,74.05,Month-to-month,1,0.6093945535740648
1357-BIJKI,98.25,One year,0,0.6058774005034905
1099-BTKWT,54.4,One year,0,0.1838136823830753
5299-SJCZT,101.55,Month-to-month,1,0.8822723611009515
2018-PZKMU,103.1,Month-to-month,0,0.7508006285657177
7340-KEFQE,34.2,Two year,0,0.02785301247226931
4570-QHXHL,43.75,Month-to-month,0,0.6830226880388882
2403-BCASL,111.95,One year,1,0.553271077426541
7392-YYPYJ,100.65,Month-to-month,0,0.8673910676720396
2898-LSJGD,55.95,One year,1,0.47214514514274214
2223-GDSHL,116.05,Two year,0,0.11214787113042567
7359-PTSXY,45.75,Month-to-month,1,0.6714828152580591
9470-RTWDV,82.0,One year,0,0.31745966253860364
2176-OSJUV,65.15,Two year,0,0.016441739187368562
9348-YVOMK,44.8,Month-to-month,0,0.6360446830514571
8104-OSKWT,79.8,Month-to-month,0,0.7879259056575725
4521-YEEHE,88.85,Month-to-month,0,0.8151622065158456
4090-KPJIP,74.95,Month-to-month,0,0.8795090533684268
3786-WOVKF,106.85,One year,0,0.3120302814745464
4503-BDXBD,74.95,Month-to-month,1,0.7388092315228794
6086-ESGRL,80.15,Month-to-month,1,0.7891932659371517
2592-HODOV,19.3,One year,0,0.15214686713284056
3886-CERTZ,109.25,One year,1,0.4075707857852721
7995-ZHHNZ,56.1,One year,0,0.11809377485331622
3824-RHKVR,19.7,Month-to-month,0,0.23204826325098252
5816-SCGFC,51.3,Month-to-month,0,0.6095823190521983
5989-AXPUC,118.6,Two year,0,0.105533657614114
4979-HPRFL,24.15,Two year,0,0.015375334652189708
8590-OHDIW,20.3,One year,0,0.0480680330659852
8015-IHCGW,115.5,Two year,0,0.15336330135785728
2332-TODQS,25.05,One year,0,0.04910526376803478
9278-VZKCD,109.1,Month-to-month,0,0.7023598739221139
8008-OTEZX,19.65,One year,0,0.05515946416758199
2773-OVBPK,111.3,Two year,0,0.20013511855001373
5999-LCXAO,29.9,Month-to-month,0,0.6106160567697493
5206-XZZQI,80.6,Month-to-month,0,0.3645505121901346
4803-LBYPN,20.8,Month-to-month,0,0.11178156444768306
5759-RCVCB,35.2,Month-to-month,1,0.7222882370505102
6372-RFVNS,78.8,Month-to-month,1,0.8511537169476592
2139-FQHLM,89.95,Month-to-month,0,0.6171565902546158
8261-GWDBQ,116.05,Two year,0,0.1832956414481133
1093-YSWCA,19.55,Two year,0,0.08668377721170113
8938-UMKPI,106.4,Month-to-month,1,0.765911458855547
0991-BRRFB,49.4,Month-to-month,1,0.42666287668976216
3882-IYOIJ,115.25,Two year,0,0.09705020228416636
8749-TZYEC,24.8,Two year,0,0.010061446035281106
1755-FZQEC,19.9,One year,0,0.05890571590545893
3115-JPJDD,81.25,One year,0,0.17666759768245593
5600-KTXFM,69.95,Month-to-month,0,0.7154743891968334
3871-IKPYH,69.1,Month-to-month,1,0.8433876737121708
6319-IEJWJ,90.2,Month-to-month,1,0.8272908175129107
9025-AOMKI,93.55,Month-to-month,1,0.8816803079755556
6339-TBELP,86.4,Two year,0,0.10164072391729594
7964-YESJC,66.3,Month-to-month,0,0.30705647910136225
6173-GOLSU,94.65,Month-to-month,0,0.624759010053855
5275-SQEIZ,80.85,Month-to-month,1,0.848911748427881
7716-YTYHG,82.05,One year,1,0.42921040713512104
9938-ZREHM,72.1,One year,0,0.17152670481264404
7950-XWOVN,34.7,Month-to-month,0,0.5767734693557545
4390-KYULV,20.55,Month-to-month,1,0.4399644351970087
4647-MUZON,95.95,Month-to-month,0,0.7994854438503571
9702-AIUJO,44.8,One year,0,0.11050460567632622
8849-PRIQJ,109.4,One year,0,0.30817978907908505
8851-RAGOV,71.05,Month-to-month,0,0.3187020800225358
1304-NECVQ,78.55,Month-to-month,1,0.8962435470520912
5396-IZEPB,19.7,Month-to-month,0,0.3041986247488801
1729-VLAZJ,40.25,One year,0,0.2015449399672984
8285-ABVLB,19.85,Two year,0,0.00755845047949787
0701-TJSEF,68.25,Month-to-month,0,0.4650396111207199
5712-VBOXD,20.15,Month-to-month,0,0.41929119440368584
6629-LADHQ,50.95,Month-to-month,0,0.46861893690564055
8945-GRKHX,78.65,Month-to-month,1,0.8213534961360951
1559-DTODC,25.15,Month-to-month,0,0.6090398513066991
4797-MIWUM,20.25,Month-to-month,0,0.3492852215379323
6959-UWKHF,42.9,Month-to-month,1,0.7528893250354515
8720-RQSBJ,44.0,Month-to-month,0,0.712195978832723
4537-CIBHB,20.25,One year,0,0.14656691506591651
3815-SLMEF,34.25,Month-to-month,1,0.5095643167645356
5154-VEKBL,58.5,Month-to-month,1,0.5677899267037917
4324-AHJKS,55.8,Month-to-month,0,0.4190308361078844
4355-CVPVS,88.9,One year,0,0.28742822149112524
4495-LHSSK,57.65,Month-to-month,0,0.32751938102127215
5655-JSMZM,96.2,Month-to-month,1,0.8036968974006738
5915-ANOEI,79.15,Two year,0,0.02596023990570518
9861-PDSZP,108.05,Two year,0,0.17556446725359173
4505-EXZHB,74.4,Month-to-month,1,0.8085183093979066
7225-CBZPL,94.8,Month-to-month,0,0.9078027798886904
6704-UTUKK,45.9,Month-to-month,0,0.7354163369839364
4587-VVTOX,105.3,Month-to-month,1,0.8981378409696025
2019-HDCZY,102.6,Two year,0,0.2874528927220853
4652-NNHNY,73.85,Month-to-month,1,0.7830255981255955
8788-DOXSU,61.35,One year,0,0.13738940235246014
7404-JLKQG,57.55,Month-to-month,0,0.7015302322158884
7421-ZLUPA,29.25,Month-to-month,0,0.6853010259698509
8972-HJWNV,84.55,Month-to-month,1,0.910222421881318
3274-NSDWE,19.6,Two year,0,0.008373011960333838
2632-IVXVF,111.75,Two year,0,0.08996084962148175
3692-JHONH,106.5,One year,0,0.6210769559165519
8915-NNTRC,107.7,Two year,0,0.11189679661889751
5914-GXMDA,19.3,One year,0,0.07669069736092086
7463-IFMQU,20.05,Two year,0,0.007012229629232565
2920-RNCEZ,69.95,Month-to-month,0,0.7747040036014738
2541-YGPKE,63.7,One year,0,0.07903285066358412
8515-OCTJS,24.75,Two year,1,0.06252447821814068
5382-TEMLV,50.9,Month-to-month,0,0.2061289702776216
3441-CGZJH,60.4,One year,0,0.17244699156777743
9592-ERDKV,79.25,One year,0,0.23821284811063145
2860-RANUS,85.8,Month-to-month,1,0.8160814616235522
5261-QSHQM,24.45,Month-to-month,1,0.8088116096622228
4778-IZARL,110.1,Two year,0,0.11774594687008348
0432-CAJZV,90.7,Month-to-month,0,0.8250189030042685
7008-LZVOZ,25.3,Two year,0,0.013948389874517565
8868-WOZGU,105.7,Month-to-month,1,0.8412360112159775
1200-TUZHR,85.2,Month-to-month,0,0.871168470987189
9365-CSLBQ,24.35,Two year,0,0.00838688247399266
1334-FJSVR,24.25,Month-to-month,1,0.8327007539913819
5884-FBCTL,25.1,Two year,0,0.007696546756494911
7130-CTCUS,54.55,Month-to-month,0,0.431791683585651
6242-FEGFD,96.6,Two year,0,0.05990755161470396
7625-XCQRH,76.5,Month-to-month,1,0.8471308053523183
6194-HBGQN,81.15,One year,0,0.10882843922329027
7634-WSWDB,38.5,Month-to-month,0,0.7145690862801746
6986-IXNDM,92.9,Month-to-month,0,0.870332945936047
1731-TVIUK,93.5,Month-to-month,1,0.8492091921878346
2987-BJXIK,84.7,Two year,0,0.04772625738690651
9769-TSBZE,66.0,Two year,0,0.019820431600988425
0406-BPDVR,101.5,One year,1,0.4991572357402766
0618-XWMSS,74.9,Month-to-month,1,0.4895545625864589
1395-WSWXR,20.75,Two year,0,0.0533947339896018
6023-GSSXW,61.45,Two year,0,0.04525395539168965
6752-APNJL,54.5,Month-to-month,0,0.1374192311574958
5276-KQWHG,69.6,Month-to-month,1,0.8746474527270537
0420-HLGXF,99.75,Month-to-month,0,0.8432988534333282
7446-KQISO,109.75,Two year,0,0.24699114006394882
9823-EALYC,80.85,Two year,0,0.025034116569641433
0582-AVCLN,20.3,Two year,0,0.02953332229438068
5803-NQJZO,67.8,Two year,0,0.02248433463830667
2565-JSLRY,24.05,Month-to-month,1,0.5372625799503932
2607-DHDAK,19.8,Two year,0,0.008057677782527065
1073-XXCZD,25.7,Two year,0,0.019653845209041176
0743-HRVFF,56.15,One year,0,0.25453138102658734
4006-HKYHO,86.7,Two year,0,0.0418570661004357
3727-JEZTU,20.4,Month-to-month,0,0.38122481018179094
8143-ETQTI,19.65,Two year,0,0.061849962552177555
6689-KXGBO,50.55,Month-to-month,1,0.6280671753575501
9667-TKTVZ,54.35,Month-to-month,0,0.6338314642209414
3657-COGMW,108.1,Month-to-month,0,0.5410445570574716
8570-KLJYJ,54.45,One year,0,0.14246886717020912
7754-IXRMC,45.35,Month-to-month,0,0.5850489934149891
9473-CBZOP,59.0,One year,0,0.180557855746092
2969-WGHQO,69.45,One year,0,0.3016032212704446
6615-NGGZJ,100.55,Month-to-month,1,0.8852696749199708
4334-HOWRP,64.95,Two year,0,0.04868968386176877
4255-DDUOU,20.5,Month-to-month,1,0.4104425356175167
5863-OOKCL,18.85,Month-to-month,0,0.3022551157110012
1686-STUHN,19.8,One year,0,0.04985249711849112
1329-VHWNP,25.05,Month-to-month,0,0.6400329095340799
2984-MIIZL,74.8,Month-to-month,1,0.7885610767813124
0266-GMEAO,114.3,Two year,0,0.10647507999610348
5590-YRFJT,24.45,Month-to-month,1,0.6904525637806874
5574-NXZIU,109.2,Two year,0,0.09307452439053429
0019-GFNTW,45.05,Two year,0,0.025495109613837694
4256-ZWTZI,51.0,Month-to-month,0,0.48584561474683013
8309-PPCED,110.45,Two year,0,0.17597481736909112
4098-NAUKP,84.65,Month-to-month,0,0.4699575424463484
5196-WPYOW,60.05,One year,0,0.023141994512530822
4608-LCIMN,44.65,Month-to-month,0,0.46783917893424193
1485-YDHMM,93.25,Month-to-month,0,0.45453744502894633
4054-CUMIA,20.25,Month-to-month,0,0.256455634278307
0603-TPMIB,25.45,Two year,0,0.013648021073470018
2525-GVKQU,20.6,Two year,0,0.011601353038639487
8161-QYMTT,94.1,Month-to-month,0,0.918055910032941
9581-GVBXT,34.8,One year,0,0.05802777815049292
5862-BRIXZ,60.75,Two year,0,0.10584551673144478
5404-GGUKR,51.35,Month-to-month,0,0.6753593250137842
3308-JSGML,64.05,Two year,0,0.08054395922773917
2126-GSEGL,84.8,Two year,0,0.06664719684012156
3677-TNKIO,71.0,Month-to-month,1,0.7238742565731812
0440-QEXBZ,50.15,Month-to-month,0,0.34565684644393296
2434-EEVDB,94.6,Two year,0,0.15102034830677294
6762-QVYJO,59.75,Two year,0,0.04553780384457046
6199-IWKGC,100.25,One year,0,0.535156452745949
2675-DHUTR,98.9,Month-to-month,0,0.7538108406895029
8152-VETUR,97.7,Two year,0,0.2125504788176526
9667-EQRXU,40.3,Month-to-month,1,0.682535954961575
7446-YPODE,60.25,Month-to-month,0,0.4472128904479742
9522-BNTHX,56.25,Month-to-month,0,0.6816745794699711
4676-WLUHT,46.2,Two year,0,0.051063433789489264
3329-WDIOK,50.6,Month-to-month,1,0.8549195700702502
7980-MHFLQ,24.9,Two year,0,0.008142347731175075
2873-ZLIWT,84.85,Month-to-month,1,0.5748367305380694
3415-TAILE,65.7,Month-to-month,1,0.6358907708242902
0757-WCUUZ,63.35,Two year,0,0.06800972082122723
1629-DQQVB,50.1,Month-to-month,0,0.35605090534151757
1915-IOFGU,70.5,Month-to-month,1,0.8127752614541937
3045-XETSH,94.85,Month-to-month,1,0.8642039296877452
0374-AACSZ,50.15,Month-to-month,0,0.5674891534271534
7239-HZZCX,19.75,Month-to-month,1,0.392276251331761
4872-VXRIL,64.65,One year,0,0.07157227149977093
9140-CZQZZ,79.6,Two year,0,0.0377861864643554
3423-HHXAO,19.5,One year,0,0.1652015501137849
9938-TKDGL,99.55,Two year,0,0.1351794482990072
0531-ZZJWQ,74.0,Month-to-month,0,0.6458122565594598
6537-QLGEX,38.9,Month-to-month,0,0.692200108810857
2688-BHGOG,79.55,Month-to-month,0,0.882621443553605
7683-CBDKJ,65.45,Month-to-month,1,0.5140773829083848
0946-CLJTI,98.7,Month-to-month,1,0.7765919508225665
3160-TYXLT,46.3,Month-to-month,0,0.25508667439724125
1325-USMEC,99.35,Two year,0,0.12735606516744397
0916-QOFDP,95.8,Month-to-month,0,0.8905586670244614
0628-CNQRM,67.5,One year,1,0.1834145861879582
5606-AMZBO,78.15,Month-to-month,0,0.7329886096062078
6199-IPCAO,26.1,Two year,0,0.0439148133484448
7665-TOALD,69.6,Month-to-month,1,0.8610348630686819
0112-QWPNC,84.35,One year,1,0.1838308420521203
0324-BRPCJ,100.2,Month-to-month,1,0.6935480559812516
